day,hour,minute,temperature_C,power_W,pmv
182,0,10,23.09,0.0,-0.46
182,0,20,23.08,0.0,-0.46
182,0,30,23.08,0.0,-0.46
182,0,40,23.07,0.0,-0.46
182,0,50,23.07,0.0,-0.47
182,0,60,23.06,0.0,-0.47
182,1,10,23.06,0.0,-0.47
182,1,20,23.05,0.0,-0.48
182,1,30,23.04,0.0,-0.48
182,1,40,23.03,0.0,-0.48
182,1,50,23.02,0.0,-0.49
182,1,60,23.02,0.0,-0.49
182,2,10,23.01,0.0,-0.5
182,2,20,23.0,0.0,-0.5
182,2,30,22.99,0.0,-0.51
182,2,40,22.98,0.0,-0.51
182,2,50,22.97,0.0,-0.52
182,2,60,22.96,0.0,-0.52
182,3,10,22.95,0.0,-0.52
182,3,20,22.94,0.0,-0.53
182,3,30,22.93,0.0,-0.53
182,3,40,22.92,0.0,-0.54
182,3,50,22.91,0.0,-0.55
182,3,60,22.9,0.0,-0.55
182,4,10,22.89,0.0,-0.55
182,4,20,22.89,0.0,-0.56
182,4,30,22.88,0.0,-0.56
182,4,40,22.87,0.0,-0.56
182,4,50,22.87,0.0,-0.57
182,4,60,22.86,0.0,-0.57
182,5,10,22.86,0.0,-0.57
182,5,20,22.85,0.0,-0.58
182,5,30,22.84,0.0,-0.58
182,5,40,22.84,0.0,-0.58
182,5,50,22.83,0.0,-0.58
182,5,60,22.83,0.0,-0.58
182,6,15,22.83,0.0,-0.59
182,6,25,22.83,0.0,-0.59
182,6,35,22.83,0.0,-0.59
182,6,45,22.82,0.0,-0.59
182,6,55,22.82,0.0,-0.59
182,6,65,22.82,0.0,-0.59
182,7,15,22.83,0.0,-0.59
182,7,25,22.84,0.0,-0.58
182,7,35,22.84,0.0,-0.58
182,7,45,22.85,0.0,-0.57
182,7,55,22.86,0.0,-0.57
182,7,65,22.88,0.0,-0.56
182,8,15,22.89,0.0,-0.56
182,8,25,22.9,0.0,-0.55
182,8,35,22.91,0.0,-0.55
182,8,43,22.92,0.0,-0.54
182,8,53,22.93,0.0,-0.53
182,8,63,22.95,0.0,-0.53
182,9,13,22.96,0.0,-0.52
182,9,23,22.97,0.0,-0.51
182,9,33,22.99,0.0,-0.51
182,9,43,23.0,0.0,-0.5
182,9,53,23.02,0.0,-0.49
182,9,63,23.04,0.0,-0.48
182,10,13,23.05,0.0,-0.47
182,10,23,23.07,0.0,-0.46
182,10,35,23.09,0.0,-0.46
182,10,45,23.11,0.0,-0.45
182,10,55,23.12,0.0,-0.44
182,10,65,23.14,0.0,-0.43
182,11,10,23.16,0.0,-0.42
182,11,20,23.17,0.0,-0.42
182,11,30,23.18,0.0,-0.41
182,11,40,23.19,0.0,-0.41
182,11,50,23.19,0.0,-0.4
182,11,60,23.2,0.0,-0.4
182,12,10,23.21,0.0,-0.39
182,12,20,23.23,0.0,-0.38
182,12,30,23.25,0.0,-0.38
182,12,40,23.27,0.0,-0.37
182,12,50,23.28,0.0,-0.36
182,12,60,23.3,0.0,-0.35
182,13,10,23.31,0.0,-0.35
182,13,20,23.3,0.0,-0.35
182,13,30,23.3,0.0,-0.35
182,13,40,23.29,0.0,-0.36
182,13,50,23.28,0.0,-0.36
182,13,60,23.26,0.0,-0.37
182,14,10,23.26,0.0,-0.37
182,14,20,23.26,0.0,-0.37
182,14,30,23.26,0.0,-0.37
182,14,40,23.26,0.0,-0.37
182,14,55,23.26,0.0,-0.37
182,14,65,23.26,0.0,-0.37
182,15,13,23.25,0.0,-0.37
182,15,23,23.24,0.0,-0.38
182,15,33,23.21,0.0,-0.39
182,15,43,23.18,0.0,-0.41
182,15,53,23.16,0.0,-0.42
182,15,63,23.13,0.0,-0.44
182,16,13,23.1,0.0,-0.45
182,16,23,23.09,0.0,-0.46
182,16,33,23.07,0.0,-0.46
182,16,45,23.06,0.0,-0.47
182,16,55,23.05,0.0,-0.48
182,16,65,23.03,0.0,-0.48
182,17,15,23.03,0.0,-0.49
182,17,25,23.03,0.0,-0.49
182,17,35,23.03,0.0,-0.49
182,17,40,23.03,0.0,-0.48
182,17,50,23.04,0.0,-0.48
182,17,60,23.04,0.0,-0.48
182,18,10,23.04,0.0,-0.48
182,18,25,23.04,0.0,-0.48
182,18,35,23.04,0.0,-0.48
182,18,45,23.04,0.0,-0.48
182,18,55,23.04,0.0,-0.48
182,18,65,23.04,0.0,-0.48
182,19,15,23.04,0.0,-0.48
182,19,25,23.04,0.0,-0.48
182,19,35,23.04,0.0,-0.48
182,19,45,23.03,0.0,-0.48
182,19,55,23.03,0.0,-0.48
182,19,65,23.03,0.0,-0.49
182,20,10,23.02,0.0,-0.49
182,20,20,23.02,0.0,-0.49
182,20,30,23.02,0.0,-0.49
182,20,40,23.02,0.0,-0.49
182,20,50,23.02,0.0,-0.49
182,20,60,23.01,0.0,-0.49
182,21,10,23.02,0.0,-0.49
182,21,20,23.03,0.0,-0.48
182,21,30,23.04,0.0,-0.48
182,21,40,23.05,0.0,-0.47
182,21,50,23.07,0.0,-0.47
182,21,60,23.08,0.0,-0.46
182,22,10,23.09,0.0,-0.45
182,22,20,23.09,0.0,-0.45
182,22,30,23.1,0.0,-0.45
182,22,40,23.1,0.0,-0.45
182,22,50,23.1,0.0,-0.45
182,22,60,23.1,0.0,-0.45
182,23,10,23.17,0.0,-0.41
182,23,20,23.21,0.0,-0.4
182,23,30,23.23,0.0,-0.38
182,23,40,23.24,0.0,-0.38
182,23,50,23.25,0.0,-0.37
182,23,60,23.26,0.0,-0.37
183,0,10,23.27,0.0,-0.37
183,0,20,23.27,0.0,-0.36
183,0,30,23.27,0.0,-0.36
183,0,40,23.28,0.0,-0.36
183,0,50,23.28,0.0,-0.36
183,0,60,23.28,0.0,-0.36
183,1,10,23.28,0.0,-0.36
183,1,20,23.28,0.0,-0.36
183,1,30,23.28,0.0,-0.36
183,1,40,23.28,0.0,-0.36
183,1,50,23.28,0.0,-0.36
183,1,60,23.28,0.0,-0.36
183,2,10,23.28,0.0,-0.36
183,2,20,23.28,0.0,-0.36
183,2,30,23.28,0.0,-0.36
183,2,40,23.28,0.0,-0.36
183,2,50,23.28,0.0,-0.36
183,2,60,23.28,0.0,-0.36
183,3,10,23.27,0.0,-0.36
183,3,20,23.27,0.0,-0.36
183,3,30,23.27,0.0,-0.37
183,3,40,23.27,0.0,-0.37
183,3,50,23.27,0.0,-0.37
183,3,60,23.26,0.0,-0.37
183,4,10,23.27,0.0,-0.36
183,4,20,23.28,0.0,-0.36
183,4,30,23.28,0.0,-0.36
183,4,40,23.29,0.0,-0.36
183,4,50,23.29,0.0,-0.36
183,4,60,23.29,0.0,-0.36
183,5,13,23.73,1391816.54,-0.13
183,5,20,23.98,1474459.92,-0.01
183,5,30,24.0,1511633.08,-0.0
183,5,40,24.0,1545411.76,-0.0
183,5,55,24.0,1570875.75,-0.0
183,5,65,24.0,1593320.78,0.0
183,6,15,23.97,1366398.57,-0.02
183,6,25,23.97,1375076.73,-0.02
183,6,35,23.98,1381908.41,-0.01
183,6,45,24.0,1392700.58,0.0
183,6,55,24.01,1409350.58,0.0
183,6,65,24.01,1429026.02,0.01
183,7,15,24.0,2000610.1,0.0
183,7,25,24.0,2043255.47,-0.0
183,7,35,24.0,2074365.83,-0.0
183,7,45,24.0,2106693.62,-0.0
183,7,55,24.0,2137885.5,-0.0
183,7,65,24.0,2167965.51,-0.0
183,8,15,24.0,2205867.97,-0.0
183,8,25,24.0,2243006.19,-0.0
183,8,35,24.0,2279349.94,-0.0
183,8,45,24.0,2313283.8,-0.0
183,8,55,24.0,2346147.23,-0.0
183,8,65,24.0,2378336.92,-0.0
183,9,15,24.0,2402385.23,-0.0
183,9,25,24.0,2425645.04,-0.0
183,9,35,24.0,2448051.46,-0.0
183,9,45,24.0,2467840.74,-0.0
183,9,55,24.0,2486214.34,-0.0
183,9,65,24.0,2501468.94,-0.0
183,10,15,24.0,2524762.29,-0.0
183,10,25,24.0,2548904.06,-0.0
183,10,35,24.0,2572436.23,-0.0
183,10,45,24.0,2597098.52,-0.0
183,10,53,24.0,2622855.47,-0.0
183,10,63,24.0,2646938.05,-0.0
183,11,13,24.0,2532365.54,-0.0
183,11,23,24.0,2562470.06,-0.0
183,11,32,24.0,2593156.9,-0.0
183,11,42,24.0,2625356.83,-0.0
183,11,53,24.0,2658729.07,-0.0
183,11,62,24.0,2692973.46,-0.0
183,12,13,24.0,2872580.2,-0.0
183,12,23,24.0,2908291.92,-0.0
183,12,33,24.0,2941375.73,-0.0
183,12,43,24.0,2971009.87,-0.0
183,12,55,24.0,2998905.59,-0.0
183,12,65,24.0,3025151.12,-0.0
183,13,15,24.0,3038068.61,-0.0
183,13,25,24.0,3050314.14,-0.0
183,13,35,24.0,3064522.86,-0.0
183,13,40,24.0,3078864.11,-0.0
183,13,50,24.0,3092889.15,-0.0
183,13,60,24.0,3106645.05,-0.0
183,14,15,24.0,3117475.3,-0.0
183,14,25,24.0,3127721.97,-0.0
183,14,35,24.0,3136709.35,-0.0
183,14,45,24.0,3146161.23,-0.0
183,14,55,24.0,3155217.25,-0.0
183,14,65,24.0,3163845.8,-0.0
183,15,15,24.0,3154991.45,-0.0
183,15,25,24.0,3146227.35,-0.0
183,15,35,24.0,3136350.13,-0.0
183,15,45,24.0,3133657.72,-0.0
183,15,55,24.0,3128349.11,-0.0
183,15,65,24.0,3122384.87,-0.0
183,16,15,24.0,2706927.29,-0.0
183,16,25,24.0,2670912.79,-0.0
183,16,35,24.0,2655278.92,-0.0
183,16,45,24.0,2635841.34,-0.0
183,16,55,24.0,2617134.53,-0.0
183,16,63,24.0,2595062.78,-0.0
183,17,13,24.0,2429016.62,-0.0
183,17,23,24.0,2381134.35,-0.0
183,17,33,24.0,2342495.35,-0.0
183,17,43,24.0,2312810.47,-0.0
183,17,53,24.0,2287577.57,-0.0
183,17,63,24.0,2263862.16,-0.0
183,18,13,24.0,2243779.55,-0.0
183,18,23,24.0,2219086.94,-0.0
183,18,33,24.0,2193578.18,-0.0
183,18,43,24.0,2161424.26,-0.0
183,18,53,24.0,2126555.27,-0.0
183,18,63,24.0,2087482.91,-0.0
183,19,13,24.0,1998741.45,-0.0
183,19,23,24.0,1934048.18,-0.0
183,19,33,24.0,1861056.52,-0.0
183,19,43,24.0,1806242.45,-0.0
183,19,53,24.0,1758464.91,-0.0
183,19,63,24.0,1714607.17,-0.0
183,20,13,24.0,1683225.96,-0.0
183,20,23,24.0,1653714.96,-0.0
183,20,35,24.0,1627092.89,-0.0
183,20,45,24.0,1601907.01,-0.0
183,20,55,24.0,1578021.16,-0.0
183,20,65,24.0,1555148.92,-0.0
183,21,15,24.12,0.0,0.06
183,21,25,24.19,0.0,0.09
183,21,35,24.21,0.0,0.1
183,21,45,24.21,0.0,0.11
183,21,55,24.21,0.0,0.1
183,21,65,24.2,0.0,0.1
183,22,15,24.18,0.0,0.09
183,22,20,24.15,0.0,0.08
183,22,30,24.13,0.0,0.06
183,22,40,24.11,0.0,0.05
183,22,50,24.09,0.0,0.04
183,22,60,24.06,0.0,0.03
183,23,10,24.03,0.0,0.02
183,23,20,24.01,0.0,0.0
183,23,30,23.99,0.0,-0.01
183,23,40,23.97,0.0,-0.02
183,23,50,23.95,0.0,-0.03
183,23,60,23.93,0.0,-0.03
184,0,10,23.91,0.0,-0.05
184,0,20,23.88,0.0,-0.06
184,0,30,23.85,0.0,-0.08
184,0,40,23.82,0.0,-0.09
184,0,50,23.79,0.0,-0.11
184,0,60,23.75,0.0,-0.12
184,1,10,23.73,0.0,-0.13
184,1,20,23.72,0.0,-0.14
184,1,30,23.7,0.0,-0.15
184,1,40,23.69,0.0,-0.16
184,1,50,23.67,0.0,-0.16
184,1,60,23.66,0.0,-0.17
184,2,10,23.64,0.0,-0.18
184,2,20,23.62,0.0,-0.19
184,2,30,23.6,0.0,-0.2
184,2,40,23.58,0.0,-0.21
184,2,50,23.56,0.0,-0.22
184,2,60,23.54,0.0,-0.23
184,3,10,23.52,0.0,-0.24
184,3,20,23.5,0.0,-0.25
184,3,30,23.47,0.0,-0.26
184,3,40,23.45,0.0,-0.27
184,3,50,23.43,0.0,-0.28
184,3,60,23.41,0.0,-0.3
184,4,10,23.41,0.0,-0.3
184,4,20,23.4,0.0,-0.3
184,4,30,23.4,0.0,-0.3
184,4,40,23.39,0.0,-0.3
184,4,50,23.39,0.0,-0.3
184,4,60,23.39,0.0,-0.3
184,5,13,23.87,1415489.33,-0.07
184,5,25,23.98,1571966.0,-0.01
184,5,35,24.0,1612711.39,-0.0
184,5,45,24.0,1635778.81,-0.0
184,5,53,24.0,1659078.94,-0.0
184,5,63,24.0,1678697.89,-0.0
184,6,13,23.93,1393501.6,-0.04
184,6,23,23.91,1413393.47,-0.05
184,6,33,23.94,1439348.39,-0.03
184,6,43,23.99,1463697.24,-0.0
184,6,53,24.0,1495855.19,-0.0
184,6,63,24.0,1523534.28,0.0
184,7,13,24.0,1970284.19,-0.0
184,7,22,24.0,2045686.75,-0.0
184,7,32,24.0,2102604.13,-0.0
184,7,42,24.0,2150958.82,-0.0
184,7,52,24.0,2193807.29,-0.0
184,7,62,24.0,2232569.72,-0.0
184,8,12,24.0,2268562.1,-0.0
184,8,22,24.0,2302334.01,-0.0
184,8,32,24.0,2333560.12,-0.0
184,8,42,24.0,2361696.42,-0.0
184,8,52,24.0,2385539.31,-0.0
184,8,62,24.0,2406477.03,-0.0
184,9,12,24.0,2433406.3,-0.0
184,9,22,24.0,2459436.07,-0.0
184,9,32,24.0,2484431.33,-0.0
184,9,42,24.0,2507881.16,-0.0
184,9,53,24.0,2530377.06,-0.0
184,9,62,24.0,2553694.84,-0.0
184,10,12,24.0,2589024.51,-0.0
184,10,23,24.0,2623971.31,-0.0
184,10,32,24.0,2657295.21,-0.0
184,10,42,24.0,2689070.68,-0.0
184,10,53,24.0,2719896.15,-0.0
184,10,62,24.0,2754824.16,-0.0
184,11,13,24.0,2630880.1,-0.0
184,11,23,24.0,2634199.44,-0.0
184,11,33,24.0,2641343.33,-0.0
184,11,43,24.0,2649861.95,-0.0
184,11,53,24.0,2659959.63,-0.0
184,11,65,24.0,2671572.59,-0.0
184,12,15,24.0,2827796.17,-0.0
184,12,25,24.0,2861469.49,-0.0
184,12,30,24.0,2893121.44,-0.0
184,12,40,24.0,2926004.6,-0.0
184,12,50,24.0,2959455.72,-0.0
184,12,60,24.0,2993334.0,-0.0
184,13,10,24.0,2995040.56,-0.0
184,13,25,24.0,2999035.24,-0.0
184,13,35,24.0,3000414.46,-0.0
184,13,45,24.0,2998145.16,-0.0
184,13,55,24.0,2992941.36,-0.0
184,13,63,24.0,2987867.37,-0.0
184,14,13,24.0,3012456.76,-0.0
184,14,25,24.0,3038040.36,-0.0
184,14,35,24.0,3064300.32,-0.0
184,14,45,24.0,3091649.53,-0.0
184,14,53,24.0,3119751.62,-0.0
184,14,63,24.0,3148243.38,-0.0
184,15,13,24.0,3164963.3,-0.0
184,15,23,24.0,3176942.95,-0.0
184,15,33,24.0,3188272.38,-0.0
184,15,43,24.0,3198024.52,-0.0
184,15,53,24.0,3206314.78,-0.0
184,15,63,24.0,3213517.06,-0.0
184,16,13,24.0,2822900.77,-0.0
184,16,23,24.0,2781004.15,-0.0
184,16,33,24.0,2758976.83,-0.0
184,16,43,24.0,2738424.52,-0.0
184,16,53,24.0,2720356.13,-0.0
184,16,63,24.0,2705824.29,-0.0
184,17,13,24.0,2575038.06,-0.0
184,17,23,24.0,2553743.98,-0.0
184,17,33,24.0,2541012.49,-0.0
184,17,43,24.0,2530196.56,-0.0
184,17,53,24.0,2520583.06,-0.0
184,17,63,24.0,2510676.92,-0.0
184,18,13,24.0,2470661.58,-0.0
184,18,23,24.0,2434319.19,-0.0
184,18,33,24.0,2399432.66,-0.0
184,18,43,24.0,2367551.79,-0.0
184,18,53,24.0,2336785.05,-0.0
184,18,63,24.0,2304774.5,-0.0
184,19,13,24.0,2242070.1,-0.0
184,19,23,24.0,2203091.37,-0.0
184,19,33,24.0,2160583.22,-0.0
184,19,43,24.0,2129126.23,-0.0
184,19,53,24.0,2102333.17,-0.0
184,19,65,24.0,2077858.68,-0.0
184,20,15,24.0,2055709.78,-0.0
184,20,25,24.0,2034161.95,-0.0
184,20,35,24.0,2014332.92,-0.0
184,20,45,24.0,1995376.97,-0.0
184,20,55,24.0,1977052.42,-0.0
184,20,65,24.0,1959212.18,-0.0
184,21,13,24.31,0.0,0.16
184,21,20,24.6,0.0,0.3
184,21,30,24.69,0.0,0.35
184,21,40,24.75,0.0,0.37
184,21,50,24.77,0.0,0.39
184,21,60,24.79,0.0,0.39
184,22,10,24.79,0.0,0.39
184,22,20,24.78,0.0,0.39
184,22,30,24.78,0.0,0.39
184,22,40,24.77,0.0,0.39
184,22,50,24.77,0.0,0.38
184,22,60,24.76,0.0,0.38
184,23,10,24.66,0.0,0.33
184,23,20,24.6,0.0,0.3
184,23,30,24.56,0.0,0.28
184,23,40,24.53,0.0,0.27
184,23,50,24.51,0.0,0.26
184,23,60,24.49,0.0,0.25
185,0,10,24.47,0.0,0.23
185,0,20,24.44,0.0,0.22
185,0,30,24.41,0.0,0.21
185,0,40,24.38,0.0,0.19
185,0,50,24.35,0.0,0.18
185,0,60,24.32,0.0,0.16
185,1,10,24.3,0.0,0.15
185,1,20,24.28,0.0,0.14
185,1,30,24.26,0.0,0.13
185,1,40,24.24,0.0,0.12
185,1,50,24.22,0.0,0.11
185,1,60,24.2,0.0,0.1
185,2,10,24.18,0.0,0.09
185,2,20,24.16,0.0,0.08
185,2,30,24.15,0.0,0.07
185,2,40,24.13,0.0,0.06
185,2,50,24.11,0.0,0.05
185,2,60,24.09,0.0,0.05
185,3,10,24.08,0.0,0.04
185,3,20,24.07,0.0,0.04
185,3,30,24.06,0.0,0.03
185,3,40,24.06,0.0,0.03
185,3,50,24.05,0.0,0.03
185,3,60,24.05,0.0,0.02
185,4,10,24.04,0.0,0.02
185,4,20,24.04,0.0,0.02
185,4,30,24.04,0.0,0.02
185,4,40,24.04,0.0,0.02
185,4,50,24.04,0.0,0.02
185,4,60,24.05,0.0,0.02
185,5,10,24.06,0.0,0.03
185,5,20,24.07,0.0,0.04
185,5,35,24.08,0.0,0.04
185,5,45,24.1,0.0,0.05
185,5,55,24.12,0.0,0.06
185,5,65,24.14,0.0,0.07
185,6,15,24.18,0.0,0.09
185,6,23,24.22,0.0,0.11
185,6,33,24.27,0.0,0.13
185,6,43,24.32,0.0,0.16
185,6,53,24.38,0.0,0.19
185,6,63,24.44,0.0,0.22
185,7,13,24.49,0.0,0.24
185,7,23,24.52,0.0,0.26
185,7,33,24.54,0.0,0.27
185,7,43,24.57,0.0,0.28
185,7,53,24.59,0.0,0.29
185,7,63,24.61,0.0,0.3
185,8,13,24.63,0.0,0.32
185,8,23,24.66,0.0,0.33
185,8,33,24.69,0.0,0.34
185,8,43,24.71,0.0,0.36
185,8,53,24.74,0.0,0.37
185,8,63,24.77,0.0,0.39
185,9,12,24.8,190875.39,0.4
185,9,23,24.83,370066.88,0.41
185,9,32,24.85,361408.86,0.43
185,9,43,24.88,0.0,0.44
185,9,53,24.91,0.0,0.46
185,9,65,24.94,0.0,0.47
185,10,10,24.96,0.0,0.48
185,10,20,24.97,0.0,0.49
185,10,30,24.98,0.0,0.49
185,10,40,24.99,0.0,0.5
185,10,55,25.0,0.0,0.5
185,10,63,25.0,0.0,0.5
185,11,12,25.01,0.0,0.51
185,11,22,25.02,0.0,0.51
185,11,32,25.03,0.0,0.52
185,11,42,25.05,0.0,0.52
185,11,53,25.06,0.0,0.53
185,11,63,25.07,0.0,0.54
185,12,15,25.09,0.0,0.55
185,12,25,25.12,0.0,0.56
185,12,30,25.16,0.0,0.58
185,12,40,25.19,0.0,0.59
185,12,50,25.22,0.0,0.61
185,12,60,25.25,0.0,0.63
185,13,10,25.27,0.0,0.63
185,13,20,25.28,0.0,0.64
185,13,30,25.3,0.0,0.65
185,13,40,25.31,0.0,0.66
185,13,50,25.32,0.0,0.66
185,13,60,25.34,0.0,0.67
185,14,10,25.36,0.0,0.68
185,14,20,25.38,0.0,0.69
185,14,35,25.4,481418.36,0.7
185,14,40,25.43,442677.58,0.72
185,14,50,25.46,451489.49,0.73
185,14,62,25.48,0.0,0.74
185,15,15,25.5,549193.13,0.75
185,15,20,25.53,482615.42,0.76
185,15,35,25.54,483609.58,0.77
185,15,42,25.55,0.0,0.78
185,15,53,25.57,566257.78,0.79
185,15,65,25.59,502654.8,0.79
185,16,15,25.6,497826.88,0.8
185,16,23,25.61,0.0,0.8
185,16,33,25.62,565611.91,0.81
185,16,43,25.63,502639.16,0.81
185,16,53,25.63,491274.56,0.82
185,16,63,25.64,0.0,0.82
185,17,13,25.65,527860.7,0.82
185,17,23,25.65,473519.3,0.82
185,17,33,25.65,456502.1,0.83
185,17,43,25.65,0.0,0.83
185,17,53,25.66,477019.86,0.83
185,17,63,25.66,427688.7,0.83
185,18,13,25.66,413113.43,0.83
185,18,23,25.66,0.0,0.83
185,18,33,25.66,418610.75,0.83
185,18,43,25.66,382323.87,0.83
185,18,53,25.66,373910.05,0.83
185,18,65,25.66,0.0,0.83
185,19,15,25.65,0.0,0.83
185,19,25,25.65,0.0,0.83
185,19,35,25.65,0.0,0.82
185,19,45,25.64,0.0,0.82
185,19,55,25.64,0.0,0.82
185,19,65,25.63,0.0,0.82
185,20,15,25.63,0.0,0.81
185,20,25,25.62,0.0,0.81
185,20,35,25.61,0.0,0.8
185,20,40,25.59,0.0,0.8
185,20,50,25.58,0.0,0.79
185,20,60,25.57,0.0,0.79
185,21,10,25.57,0.0,0.78
185,21,20,25.57,0.0,0.78
185,21,30,25.57,0.0,0.78
185,21,40,25.57,0.0,0.78
185,21,50,25.57,0.0,0.78
185,21,60,25.57,0.0,0.78
185,22,10,25.57,0.0,0.79
185,22,20,25.57,0.0,0.79
185,22,30,25.57,0.0,0.79
185,22,40,25.58,0.0,0.79
185,22,50,25.58,0.0,0.79
185,22,60,25.58,0.0,0.79
185,23,10,25.64,0.0,0.82
185,23,20,25.66,0.0,0.83
185,23,30,25.67,0.0,0.83
185,23,40,25.67,0.0,0.83
185,23,50,25.66,0.0,0.83
185,23,60,25.66,0.0,0.83
186,0,10,25.66,0.0,0.83
186,0,20,25.66,0.0,0.83
186,0,30,25.66,0.0,0.83
186,0,40,25.67,0.0,0.83
186,0,50,25.67,0.0,0.83
186,0,60,25.67,0.0,0.83
186,1,10,25.67,0.0,0.84
186,1,20,25.67,0.0,0.84
186,1,30,25.67,0.0,0.84
186,1,40,25.68,0.0,0.84
186,1,50,25.68,0.0,0.84
186,1,60,25.68,0.0,0.84
186,2,10,25.67,0.0,0.84
186,2,20,25.67,0.0,0.83
186,2,30,25.66,0.0,0.83
186,2,40,25.65,0.0,0.83
186,2,50,25.65,0.0,0.82
186,2,60,25.64,0.0,0.82
186,3,10,25.64,0.0,0.82
186,3,20,25.63,0.0,0.82
186,3,30,25.63,0.0,0.82
186,3,40,25.63,0.0,0.81
186,3,50,25.63,0.0,0.81
186,3,60,25.62,0.0,0.81
186,4,10,25.63,0.0,0.82
186,4,20,25.64,0.0,0.82
186,4,30,25.64,0.0,0.82
186,4,40,25.65,0.0,0.82
186,4,50,25.65,0.0,0.82
186,4,60,25.66,0.0,0.83
186,5,15,24.12,4198319.05,0.06
186,5,20,24.0,3516836.48,0.0
186,5,30,24.0,3280697.57,0.0
186,5,40,24.0,3139419.89,-0.0
186,5,50,24.0,3036312.52,-0.0
186,5,60,24.0,2963518.88,-0.0
186,6,15,24.0,3074809.5,-0.0
186,6,25,24.0,3112993.73,-0.0
186,6,33,24.0,3145623.58,-0.0
186,6,43,24.0,3175361.27,-0.0
186,6,53,24.0,3205136.45,-0.0
186,6,63,24.0,3236299.33,-0.0
186,7,13,24.0,3895899.16,-0.0
186,7,23,24.0,4004342.85,-0.0
186,7,33,24.0,4071143.24,-0.0
186,7,43,24.0,4129329.76,-0.0
186,7,53,24.0,4180953.69,-0.0
186,7,62,24.0,4231181.26,-0.0
186,8,12,24.0,4284357.41,-0.0
186,8,23,24.0,4334020.96,-0.0
186,8,32,24.0,4380487.32,-0.0
186,8,42,24.0,4423123.66,-0.0
186,8,53,24.0,4460845.62,-0.0
186,8,62,24.0,4495118.62,-0.0
186,9,12,24.0,4517532.48,-0.0
186,9,23,24.0,4539338.16,-0.0
186,9,33,24.0,4559740.59,-0.0
186,9,43,24.0,4578651.25,-0.0
186,9,53,24.0,4596660.29,-0.0
186,9,63,24.0,4616538.9,-0.0
186,10,13,24.0,4654593.95,-0.0
186,10,23,24.0,4694856.51,-0.0
186,10,33,24.0,4735677.77,-0.0
186,10,43,24.0,4774814.22,-0.0
186,10,53,24.0,4814329.39,-0.0
186,10,63,24.0,4862106.1,-0.0
186,11,13,24.0,4669067.59,-0.0
186,11,25,24.0,4656939.81,-0.0
186,11,30,24.0,4647673.23,-0.0
186,11,40,24.0,4640518.56,-0.0
186,11,50,24.0,4634316.4,-0.0
186,11,60,24.0,4628471.54,-0.0
186,12,10,24.0,4844107.99,-0.0
186,12,20,24.0,4885941.22,-0.0
186,12,30,24.0,4921166.86,-0.0
186,12,40,24.0,4957603.09,-0.0
186,12,50,24.0,4992394.45,-0.0
186,12,60,24.0,5026305.25,-0.0
186,13,10,24.0,5054933.38,-0.0
186,13,20,24.0,5083839.06,-0.0
186,13,30,24.0,5114718.87,-0.0
186,13,40,24.0,5146897.36,-0.0
186,13,50,24.0,5178601.98,-0.0
186,13,60,24.0,5211697.43,-0.0
186,14,10,24.0,5230700.22,-0.0
186,14,20,24.0,5249783.11,-0.0
186,14,30,24.0,5268526.34,-0.0
186,14,45,24.0,5281221.37,-0.0
186,14,55,24.0,5294269.54,-0.0
186,14,65,24.0,5305939.44,-0.0
186,15,15,24.0,5294404.7,-0.0
186,15,25,24.0,5281499.78,-0.0
186,15,35,24.0,5266914.12,-0.0
186,15,45,24.0,5249806.29,-0.0
186,15,55,24.0,5231173.16,-0.0
186,15,65,24.0,5206103.35,-0.0
186,16,13,24.0,4665159.31,-0.0
186,16,23,24.0,4601360.95,-0.0
186,16,33,24.0,4567864.36,-0.0
186,16,43,24.0,4542628.34,-0.0
186,16,53,24.0,4528476.47,-0.0
186,16,63,24.0,4516498.1,-0.0
186,17,13,24.0,4302559.61,-0.0
186,17,23,24.0,4239655.34,-0.0
186,17,33,24.0,4190868.65,-0.0
186,17,43,24.0,4139031.05,-0.0
186,17,53,24.0,4086429.81,-0.0
186,17,63,24.0,4031531.59,-0.0
186,18,13,24.0,3980746.35,-0.0
186,18,23,24.0,3930202.62,-0.0
186,18,33,24.0,3876164.62,-0.0
186,18,43,24.0,3824928.55,-0.0
186,18,53,24.0,3774401.59,-0.0
186,18,63,24.0,3720066.62,-0.0
186,19,13,24.0,3622159.77,-0.0
186,19,23,24.0,3549869.76,-0.0
186,19,33,24.0,3470796.42,-0.0
186,19,43,24.0,3416580.82,-0.0
186,19,55,24.0,3370799.93,-0.0
186,19,65,24.0,3330788.63,-0.0
186,20,15,24.0,3294543.85,-0.0
186,20,25,24.0,3259699.48,-0.0
186,20,35,24.0,3227632.49,-0.0
186,20,45,24.0,3196922.96,-0.0
186,20,55,24.0,3167257.21,-0.0
186,20,60,24.0,3138526.86,-0.0
186,21,12,24.58,0.0,0.29
186,21,25,25.16,0.0,0.58
186,21,30,25.43,0.0,0.71
186,21,40,25.52,0.0,0.76
186,21,50,25.58,0.0,0.79
186,21,60,25.63,0.0,0.81
186,22,10,25.65,0.0,0.83
186,22,20,25.68,0.0,0.84
186,22,30,25.71,0.0,0.85
186,22,40,25.73,0.0,0.87
186,22,50,25.75,0.0,0.88
186,22,60,25.77,0.0,0.89
186,23,10,25.77,0.0,0.88
186,23,20,25.77,0.0,0.88
